Time (s),Voltage_A2 (V),Voltage_ (V)
202.77224898338318,1.1219175497625198,0.146993576843524
204.8196861743927,1.1229247269432014,0.14232287835945012
206.86673164367676,1.1204697331909206,0.14301021005779357
208.91515254974365,1.1070617278274262,0.15147675012960904
210.96301889419556,1.1160633394700648,0.14638435966821717
213.01048350334167,1.1103350378515917,0.15205471504301038
215.0586395263672,1.11505616472216,0.1550382448990748
217.10591888427734,1.10592865985172,0.15135178458791843
219.15310311317444,1.1094537617048006,0.16109893133123576
221.19962239265442,1.1051103332614574,0.157334448054122
223.24838066101074,1.1316745937273756,0.15202347372648073
225.29792261123657,1.1229247269432014,0.15892772094008834
227.34601020812988,1.1069987795946967,0.155100726863872
229.39341163635254,1.109327865134721,0.14883684134570896
231.4412820339203,1.1054880224276695,0.15691269784929862
233.49039888381958,1.1173852568686242,0.16511328370094536
235.53994011878967,1.1108386243439416,0.15147675012960904
237.58966326713562,1.108320692774955,0.1770622838799324
239.63783240318298,1.1220434468905758,0.15849035280473256
241.6864674091339,1.1504333917625218,0.1645197254552584
243.7340772151947,1.1478524759587756,0.16177059736308474
245.7820942401886,1.1248761337469868,0.159130784487718
247.83024549484253,1.119966144991163,0.16347318551925005
249.87904405593872,1.1192107628589198,0.1509925083485535
251.92758417129517,1.1163151332128387,0.1583185294239805
253.97594165802002,1.1274570286754422,0.14105755882786442
256.02288579940796,1.1098943997440203,0.16642535541039338
258.070885181427,1.1170705145750746,0.15642846535846455
260.11948013305664,1.126386901225417,0.17471938238948848
262.1660108566284,1.1260721579344846,0.16075528762944236
264.2138297557831,1.1370881938668744,0.17209530971681752
266.26125383377075,1.1307933109601946,0.1659411391774469
268.30875039100647,1.1403615384911547,0.17346982700522307
270.35536551475525,1.1282753617033574,0.16141133433481436
272.40257239341736,1.1357662672993682,0.1725482763781303
274.4505558013916,1.1292195924131199,0.1634107054007854
276.4976296424866,1.136584602721002,0.16153629543979553
278.546142578125,1.1316745937273756,0.15939632890732958
280.59412121772766,1.1299749772069103,0.16773742104347844
282.64201378822327,1.123617161462069,0.1684246910929179
284.6903119087219,1.1233653670720425,0.1596462528396171
286.7379503250122,1.1161262879036657,0.17337611012922316
288.785187959671,1.1319263888539308,0.16601923862583312
290.83225893974304,1.1129788679324157,0.17690609105004984
292.87925934791565,1.11329360977261,0.1709550800874049
294.92790055274963,1.1117828492577249,0.1721890270165094
296.97477078437805,1.1185812779021607,0.17073640538745316
299.0219757556915,1.122106395456696,0.161614396102421
301.0694987773895,1.1558470276515664,0.17450071059509908
303.11871314048767,1.1234912642642658,0.16715948812054326
305.16558146476746,1.1226099840358774,0.16505080394416893
307.2134256362915,1.114615525882244,0.17284504724630023
309.2602205276489,1.1292825411382637,0.16281714358816313
311.30760049819946,1.121288064205936,0.17170482063440118
313.3554513454437,1.1180776900371892,0.17409460538628574
315.40329909324646,1.1118457975964697,0.1706270679741818
317.45059609413147,1.1293454898648023,0.17590645489956913
319.49851727485657,1.11505616472216,0.17562530659670839
321.5465955734253,1.1154338552107759,0.17838991945698968
