Time (s),Voltage_A2 (V),Voltage_A1 (V)
0.0,2.3416250767928024,2.4884377444135213
2.050138235092163,2.362012310396792,2.4737920256277697
4.098289728164673,2.350102922083125,2.4602498070534575
6.147164344787598,2.335569485416278,2.4644629359914605
8.196907758712769,2.3261833392076654,2.441992974789786
10.24660587310791,2.314576848661982,2.424338108541232
12.294581651687622,2.3110444460320108,2.416413510627317
14.34463882446289,2.33577133829565,2.398959397517678
16.39217519760132,2.3047870557202788,2.3850162330476854
18.439968824386597,2.284400150931667,2.3833109578299614
20.490684509277344,2.3031722471086913,2.3475003741101617
22.53991723060608,2.270876229216391,2.336566684961177
24.589462518692017,2.298832452606783,2.3614433860676343
26.636775016784668,2.296006542761538,2.325231796310834
28.683517694473267,2.25896714680834,2.3609418378921223
30.73148012161255,2.267142021108437,2.313997253374518
32.781811237335205,2.25291169650772,2.3136963286233625
34.82966327667236,2.2551320270845787,2.2845067532571397
36.87913489341736,2.2535172410726965,2.273974493240809
38.92628216743469,2.2503885952661236,2.2953399687319047
40.97445726394653,2.2288918454563627,2.2967442769469955
43.021923780441284,2.2474618000737845,2.290023664269313
45.07215857505798,2.2087072224190214,2.241073927424088
47.119670391082764,2.21062475667106,2.2236207066121443
49.168275117874146,2.1998260246626047,2.228836602376611
51.218809843063354,2.2122395231608394,2.2151950455962
53.26884746551514,2.213248752590168,2.2196084844990667
55.31881809234619,2.1862015031368323,2.2319460824719703
57.36807060241699,2.2032573938875544,2.2200097064991464
59.417338371276855,2.170356755020981,2.192124889227374
61.467188596725464,2.1633931619913955,2.182796565715205
63.51707696914673,2.180953553248172,2.1773801314488592
65.56714582443237,2.1468420681927354,2.1572190346414457
67.61697268486023,2.160264595659879,2.1836993055913063
69.66638588905334,2.178733269093726,2.1526050689539904
71.71616291999817,2.141089571967013,2.133246541448976
73.76502180099487,2.1393739170037325,2.1248211024689176
75.8156590461731,2.143309832562873,2.152404461891006
77.8650712966919,2.1403831257051804,2.1541096223004175
79.9145143032074,2.1194925641213644,2.1293347279196073
81.96428942680359,2.1171713982055755,2.112985401722946
84.01424527168274,2.1219146519135474,2.0956331346449737
86.06281518936157,2.1094005494534986,2.0930252870667276
88.11225891113281,2.0908313174754354,2.0899159329307624
90.1625018119812,2.105161911854011,2.088612011067628
92.21193599700928,2.1035471941005888,2.0845999469061924
94.26199984550476,2.1055655914072027,2.069955952551042
96.31198143959045,2.096180053676709,2.0959340402623887
98.36088943481445,2.0781154864286515,2.0711595661667244
100.40999269485474,2.071555750138312,2.0617312708171114
102.45917510986328,2.0784182437810372,2.0786821608360126
104.50930905342102,2.073372291281247,2.0477894773286494
106.55937242507935,2.068830940167979,2.0498957878179227
108.60901141166687,2.0692346155870784,2.023918048870491
110.65924501419067,2.0669134825545497,2.0670472213905735
112.70971655845642,2.055812432530028,2.048491580681321
114.75959753990173,2.04693161752167,2.0249210467217678
116.80936908721924,2.0329040118352744,2.0104779059679405
118.8581120967865,2.0406746930245463,2.0444795634594524
120.90643978118896,2.0430967270046265,2.029936040378736
122.95637798309326,2.0367388913338136,1.9939285486421123
125.00651979446411,2.0374453169567635,2.0256231453922178
127.05475568771362,2.0360324658515374,1.9868073346139714
129.10425639152527,2.031692998118057,1.9904180891743608
131.15387344360352,2.0340141081058913,1.9697566005593985
133.20352625846863,2.0266471120795453,1.9679512336821854
135.25318694114685,2.0221058207814275,1.9586235199589948
137.30238008499146,2.0108030765692657,2.0071680281131266
139.3506371974945,1.9960691962203245,1.9593256050551089
141.400652885437,1.9981884492147903,1.958122030692639
143.45010638237,2.000105869681677,1.9409711419299378
145.5006651878357,2.0025278759633376,1.9541101192021444
147.5512728691101,1.9989957840218968,1.968051531817094
149.60049104690552,2.0009132049251597,1.937159844965818
151.6503610610962,1.9858766161726358,1.9189057971865875
153.70011281967163,1.9794179667463006,1.928032808929123
155.74954748153687,1.9733629935888501,1.928734887761739
157.79954028129578,1.969830930686538,1.9073716962179468
159.84935975074768,1.9679135265837675,1.943378279037335
161.8990993499756,1.9616567414572348,1.91359007626789
163.94824743270874,1.9459139115685071,1.9270298394176097
165.99728178977966,1.9508587672767292,1.9289354817403184
168.0473039150238,1.939959910780797,1.9130885935877422
170.09689831733704,1.9380425228239542,1.9269295424825938
172.14636874198914,1.946519403733862,1.9117847389626037
174.1956639289856,1.9478313037800201,1.8703625385637244
176.24576830863953,1.9451065888421377,1.905365769575231
178.295254945755,1.9409690627533103,1.9010530312671194
180.3451271057129,1.9352169003555524,1.9051651769755014
182.3942449092865,1.9303729813605233,1.8707637197029112
184.44418954849243,1.9275473650013912,1.8866104122465777
186.49462938308716,1.9386480136457291,1.865147188025796
188.54185962677002,1.9099882280799383,1.8507047202445384
190.5913269519806,1.8975757871772903,1.8458905778360477
192.64069819450378,1.9029242319968187,1.8574244719918909
194.69054055213928,1.9103918854238666,1.8511058990836864
196.74022245407104,1.914024803586267,1.8453891050572149
198.79013991355896,1.910593714113056,1.8678551575072813
200.84000420570374,1.9141257180327786,1.8360617247398998
202.8899736404419,1.8942456274955382,1.8349584878858338
204.9393994808197,1.8981812710916857,1.819112034059202
206.9888436794281,1.8941447136145935,1.8309467204998093
209.03894233703613,1.892126436598586,1.8588286008861017
211.08842277526855,1.8835487720919342,1.8036668267585736
213.13879704475403,1.870934597262682,1.824227020644148
215.18853545188904,1.8788058370937801,1.8015606675173856
217.23721027374268,1.8724482958737019,1.7959442491993243
219.28620052337646,1.8678062888468578,1.8249290782219412
221.3361325263977,1.8752738683425525,1.8223214365147673
